ENROLLMENT_ID,PROBLEM,VIDEO,ACCESS1,WIKI,DISCUSSION,PAGE_CLOSE,NAVIGATE,LABLE
114230,4,1,31,34,1,0,13,0
114231,0,0,0,0,0,0,1,1
114234,0,0,0,0,0,0,2,1
114235,16,11,33,2,37,25,28,1
114236,29,44,89,0,0,70,15,0
114237,86,36,193,2,53,112,93,0
114238,20,6,80,3,27,7,16,0
114239,15,5,62,0,0,4,13,0
114240,14,7,36,0,7,23,9,1
114243,16,6,40,1,8,22,19,0
114244,0,5,10,0,1,5,5,1
114245,26,21,65,1,3,41,13,0
114246,10,17,56,0,0,32,18,0
114247,0,1,11,0,0,1,1,1
114248,98,44,150,2,1,101,43,0
114253,69,54,97,19,16,37,48,0
114254,24,9,25,0,0,18,6,1
114255,0,0,0,0,0,0,3,1
114256,0,0,2,0,1,0,3,1
114260,14,9,98,1,7,9,29,1
114262,0,0,0,0,0,0,1,1
114263,0,1,17,1,2,1,8,1
114264,45,26,152,0,1,89,16,0
114266,0,2,3,0,0,2,2,1
114268,0,1,10,0,0,1,3,1
114272,25,11,28,0,0,1,14,0
114273,0,0,0,0,0,0,2,1
114274,68,32,97,0,1,71,7,1
114275,0,0,1,0,0,1,1,1
114276,0,1,2,0,0,1,6,1
114277,69,46,191,0,0,139,41,0
114280,23,1,81,0,25,2,16,0
114281,0,0,0,0,0,0,3,0
114283,11,4,47,1,1,3,13,0
114284,0,2,3,0,0,2,1,1
114286,11,1,13,0,0,7,3,0
114287,0,0,0,0,0,0,1,1
114289,0,0,0,0,0,0,2,1
114290,0,0,0,0,0,0,2,1
114296,30,12,92,0,0,34,27,0
114297,0,1,7,0,0,1,3,1
114298,21,0,20,0,0,10,2,0
114300,0,0,0,0,0,0,1,0
114302,72,60,138,1,5,43,22,0
114304,0,138,216,2,2,88,24,0
114306,9,16,44,0,3,29,20,0
114307,0,2,3,0,0,2,3,1
114309,0,1,4,0,0,2,6,0
114310,29,0,32,1,2,12,20,0
114311,0,1,2,0,0,1,5,1
114313,0,5,9,1,0,7,6,1
114316,6,7,10,1,1,8,7,0
114317,0,0,0,0,0,0,2,1
114318,0,4,9,0,0,5,4,1
114319,58,9,34,0,3,2,5,1
114322,65,11,110,0,0,8,20,0
114324,2,11,38,4,6,27,20,1
114326,6,22,54,5,1,41,27,1
114327,10,71,182,2,5,125,20,0
114328,0,0,0,0,0,0,1,1
114329,74,5,98,2,2,3,18,0
114330,61,36,129,5,50,69,26,0
114333,8,3,48,0,0,8,6,1
114336,0,1,3,1,2,1,7,1
114337,24,51,97,0,3,78,25,0
114339,60,2,78,1,0,23,12,1
114341,38,27,170,13,28,86,137,0
114342,18,3,32,0,0,4,7,1
114343,0,0,0,0,0,0,1,1
114344,0,0,4,0,0,1,4,1
114345,22,13,71,14,38,48,35,0
114346,0,0,6,0,0,0,2,1
114347,27,25,50,1,0,38,14,0
114348,0,0,0,0,0,0,1,1
114349,101,34,141,0,10,49,14,1
114351,0,0,0,0,0,0,1,1
114352,0,0,0,0,0,0,1,1
114355,0,0,0,0,0,0,1,1
114356,0,0,0,0,0,0,1,1
114357,0,0,0,0,0,0,1,1
114358,0,0,0,0,0,0,1,1
114360,0,0,0,0,0,0,3,1
114361,0,0,0,0,0,0,1,1
114363,3,5,10,0,0,6,3,0
114364,0,0,0,0,0,0,1,1
114365,0,0,0,0,0,0,1,1
114367,0,1,16,0,1,7,6,1
114369,0,0,0,0,0,0,1,1
114370,0,0,0,0,0,0,1,1
114371,0,0,0,0,0,0,1,1
114372,37,40,111,0,0,53,7,0
114373,0,0,0,0,0,0,1,1
114376,0,0,0,0,0,0,1,1
114379,13,26,119,0,10,63,33,1
114380,0,0,0,0,0,0,1,1
114382,0,0,0,0,0,0,1,1
114384,0,0,0,0,0,0,1,1
114385,0,9,39,2,0,15,13,1
114390,0,0,0,0,0,0,2,1
114395,0,0,0,0,0,0,1,1
114396,0,1,4,0,0,3,2,1
114397,0,0,0,0,0,0,1,1
114402,0,2,3,0,2,2,7,1
114403,23,28,106,2,7,57,22,0
114404,0,0,0,0,0,0,1,1
114405,0,0,0,0,0,0,1,1
114406,0,0,0,0,0,0,1,1
114407,0,0,0,0,0,0,1,1
114408,0,0,0,0,0,0,1,1
114410,84,44,138,2,5,4,25,0
114412,0,0,0,0,0,0,1,1
114413,9,3,43,0,0,6,11,1
114416,0,0,0,0,0,0,1,1
114418,0,0,0,0,0,0,1,1
114419,0,0,0,0,0,0,1,1
114420,0,1,11,0,0,1,4,1
114423,0,0,2,2,0,1,5,1
114424,0,0,8,0,0,5,17,1
114425,6,2,17,0,0,2,4,0
114426,0,1,11,0,1,1,4,1
114427,56,30,75,1,1,39,31,0
114428,0,0,2,0,0,1,2,1
114429,51,0,19,0,0,4,1,1
114432,0,1,1,1,0,1,7,1
114434,43,54,176,0,13,118,45,1
114436,18,37,109,0,2,83,16,0
114439,0,0,1,6,0,0,12,1
114440,0,0,0,0,0,0,1,0
114441,7,1,21,0,0,1,4,0
114443,2,0,14,0,0,1,2,1
114444,0,1,8,0,0,1,7,1
114445,0,3,9,0,0,4,4,1
114446,65,10,35,0,0,20,10,0
114447,0,7,15,0,0,11,4,1
114449,9,13,32,0,2,25,9,0
114450,8,7,22,1,1,16,7,0
114455,0,0,6,0,0,1,2,0
114458,75,0,45,0,4,0,25,0
114459,0,0,0,0,0,0,1,0
114460,64,62,194,3,3,104,43,1
114461,0,19,31,1,0,31,5,1
114462,13,2,40,6,13,1,18,0
114463,17,1,52,0,0,4,13,0
114464,0,1,13,0,0,1,3,1
114465,0,3,4,0,0,3,2,1
114468,0,0,16,0,0,6,4,1
114469,0,1,10,1,1,1,8,1
114470,28,0,91,0,24,57,22,1
114471,21,11,54,0,0,39,5,1
114472,0,0,0,0,0,0,2,1
114473,0,0,3,0,0,2,5,1
114474,0,5,14,0,0,9,4,0
114475,21,3,80,1,1,6,19,1
114476,0,0,2,0,0,1,2,1
114477,0,0,0,0,0,0,1,1
114479,0,1,4,0,1,1,2,1
114485,0,0,0,1,0,0,5,0
114487,0,0,2,0,0,0,4,0
114489,56,54,179,1,9,55,41,0
114491,0,1,2,0,0,1,1,1
114492,0,1,2,0,0,1,2,1
114493,10,6,53,1,6,8,20,0
114503,0,11,46,0,0,18,11,0
114504,2,8,14,2,12,11,8,0
114505,12,3,102,10,9,9,26,0
114506,0,9,28,1,10,20,12,0
114507,0,0,0,0,0,0,2,0
114508,6,4,11,6,12,7,32,0
114512,0,4,12,0,0,7,3,1
114513,18,13,75,0,26,42,15,0
114514,37,27,102,1,0,59,16,1
114515,0,1,8,0,1,4,2,1
114517,10,17,45,0,4,17,16,0
114518,41,25,86,1,14,60,24,0
114519,71,31,137,0,30,75,25,0
114520,0,0,0,0,0,0,2,1
114521,5,3,10,0,0,2,2,1
114522,15,0,87,0,12,50,12,0
114523,0,0,0,0,0,0,1,1
114525,46,26,70,12,54,51,27,0
114526,0,0,0,0,0,0,2,1
114527,21,50,138,2,2,97,67,0
114528,0,6,13,0,0,10,5,1
114529,0,1,15,1,0,1,8,1
114530,14,4,70,1,96,9,28,0
114531,6,3,40,0,34,8,10,0
114532,0,1,2,0,0,1,3,0
114535,0,0,22,2,7,0,13,0
114536,0,0,0,0,0,0,1,1
114541,0,0,0,0,0,0,1,1
114546,0,0,0,0,0,0,2,1
114547,0,0,3,0,0,0,2,1
114549,0,0,0,0,0,0,2,1
114551,7,5,19,0,0,1,4,1
114552,0,0,1,0,0,0,4,1
114553,0,10,13,0,0,12,10,1
114554,0,0,2,0,0,1,2,1
114555,0,0,0,0,0,0,1,1
114556,59,33,70,1,4,54,6,0
114557,0,0,0,0,0,0,1,1
114558,7,16,41,0,0,24,8,0
114560,3,17,64,1,82,45,31,1
114562,159,45,143,2,153,50,32,0
114564,0,0,1,0,0,0,4,1
114566,25,26,71,0,0,51,10,1
114569,17,9,37,0,0,21,6,1
114571,0,0,0,0,0,0,2,1
114572,0,0,0,0,0,0,1,1
114573,0,0,0,0,0,0,1,1
114575,0,0,0,0,0,0,1,1
114577,0,0,0,0,0,0,1,1
114579,0,0,0,0,0,0,1,1
114580,0,0,0,0,0,0,1,1
114581,0,0,0,0,0,0,1,1
114583,0,0,0,0,0,0,1,1
114584,0,0,0,0,0,0,1,1
114585,0,0,0,0,0,0,1,1
114587,0,0,0,0,0,0,1,1
114589,0,0,0,0,0,0,1,1
114592,0,1,11,0,0,4,5,0
114593,283,7,171,0,2,21,32,0
114594,0,0,0,0,0,0,1,1
114596,14,21,92,0,0,39,16,0
114597,0,0,0,0,0,0,1,1
114599,19,23,41,1,0,31,20,0
114600,2,4,71,0,1,8,11,0
114602,0,2,3,0,0,1,2,1
114603,4,5,20,0,0,9,2,1
114604,42,22,171,0,0,39,40,0
114605,0,4,17,0,0,7,4,1
114607,22,5,51,1,0,13,23,0
114609,0,5,17,0,3,8,19,0
114610,0,1,2,0,0,1,2,1
114611,0,2,3,0,0,2,5,1
114612,0,0,0,0,0,0,1,0
114613,0,7,8,0,1,6,4,1
114614,0,2,5,0,0,3,12,1
114617,4,4,8,1,2,5,7,1
114619,0,0,0,0,0,0,1,1
114621,0,0,0,0,0,0,6,1
114622,8,20,42,0,20,16,10,1
114623,0,0,0,0,0,0,1,0
114624,0,7,12,0,0,7,1,1
114625,0,5,10,0,0,3,4,1
114626,0,0,5,0,0,3,5,0
114627,0,16,38,0,0,20,7,1
114629,0,0,0,0,0,0,1,1
114633,0,0,0,0,0,0,1,1
114634,0,3,9,2,4,5,9,1
114635,0,3,4,0,0,3,2,0
114637,0,0,0,0,4,0,2,1
114638,0,0,0,0,0,0,2,1
114639,66,38,172,27,69,80,94,1
114640,0,0,5,0,0,1,1,1
114642,0,0,2,0,0,0,2,1
114643,0,2,3,0,6,2,4,1
114645,0,1,2,0,3,1,4,1
114647,0,1,2,0,0,1,2,0
114649,0,2,5,0,0,2,4,1
114651,0,0,0,0,0,0,1,1
114652,15,3,50,0,4,1,16,1
114655,62,59,113,0,6,37,9,0
114656,283,130,571,2,74,173,67,0
114657,0,21,42,0,0,32,17,1
114658,44,63,211,7,81,141,102,0
114659,0,1,6,1,2,3,16,0
114661,129,23,118,8,65,21,23,1
114664,0,0,0,0,0,0,1,0
114666,0,0,0,0,0,0,5,1
114667,35,6,285,3,66,9,79,0
114668,4,2,48,0,2,2,14,0
114669,0,0,37,0,2,26,10,1
114672,17,39,71,3,35,58,37,0
114673,0,0,6,0,3,0,5,1
114678,227,81,262,2,41,88,39,0
114679,42,111,298,1,81,46,19,0
114680,0,4,5,0,0,4,1,1
114682,0,1,4,1,1,2,12,1
114683,4,9,25,0,0,15,7,1
114684,189,87,231,1,7,75,22,0
114686,17,47,97,0,65,71,17,0
114689,0,0,0,0,0,0,1,1
114691,18,23,33,0,0,15,2,0
114692,0,0,0,0,0,0,2,1
114693,0,1,12,0,2,3,14,1
114695,0,0,0,0,0,0,2,1
114696,4,38,80,2,50,34,48,1
114697,42,71,191,3,46,68,75,0
114699,0,33,125,0,2,113,10,0
114700,0,0,2,0,0,1,4,1
114703,0,0,0,0,0,0,1,1
114704,0,0,0,0,0,0,6,1
114706,0,3,24,0,0,2,5,1
114707,0,1,2,0,0,1,3,1
114710,95,79,141,1,1,44,21,1
114711,0,0,3,0,0,1,1,1
114712,14,34,57,1,3,45,25,1
114715,0,0,10,0,0,7,10,0
114716,0,0,0,0,0,0,1,1
114717,50,46,129,1,43,54,48,0
114721,10,22,50,0,0,32,15,0
114722,8,29,74,1,83,47,23,0
114724,0,4,5,0,0,3,1,1
114725,0,0,0,0,0,0,1,1
114727,0,0,0,0,0,0,1,1
114728,0,7,13,1,0,5,6,1
114732,24,67,267,13,146,94,86,0
114733,0,0,22,0,8,16,14,1
114735,50,14,75,6,29,28,52,0
114737,72,8,111,1,21,29,29,1
114738,356,60,263,19,105,2,29,0
114739,0,0,11,0,5,0,11,1
114740,4,3,7,0,0,1,1,1
114744,0,0,0,0,0,0,4,1
114745,0,12,38,0,3,9,2,1
114747,0,3,13,0,1,8,4,1
114751,0,1,3,1,0,1,9,1
114752,0,2,7,0,0,1,2,1
128832,0,3,7,0,0,5,3,1
128833,0,0,0,0,0,0,1,1
128835,0,0,6,0,0,2,4,1
128836,10,5,13,0,0,4,4,1
128840,9,12,70,0,0,26,13,1
128843,0,0,0,0,0,0,5,1
128844,4,9,34,1,12,18,18,1
128845,0,0,0,0,0,0,1,1
128847,0,2,3,0,0,2,2,1
128849,0,1,4,0,0,3,2,1
128850,16,6,24,0,9,8,9,1
128852,9,9,14,0,0,4,2,1
128853,0,1,3,2,7,0,5,1
128854,0,0,0,0,0,0,1,1
128855,0,0,0,0,0,0,1,1
128856,0,5,8,0,0,6,3,1
128857,0,3,6,0,0,3,1,1
128860,173,22,112,1,14,42,20,0
128861,4,26,64,6,6,46,22,1
128863,1,4,18,6,12,8,9,1
128864,0,8,21,2,2,12,18,1
128866,0,2,3,1,3,1,8,1
128867,0,7,9,0,0,3,1,1
128872,0,0,0,0,0,0,2,1
128874,0,2,10,0,0,2,2,1
128875,0,0,0,0,0,0,1,0
128876,0,0,0,0,0,0,1,1
128878,0,1,3,0,0,2,2,1
128879,4,18,45,0,0,37,12,0
128881,0,1,15,0,0,9,7,1
128882,0,0,1,0,0,0,1,1
128883,0,2,2,1,0,2,4,1
128884,0,3,4,0,0,1,4,1
128885,0,7,14,0,1,11,4,1
128887,0,0,0,0,0,0,1,1
128888,0,0,0,0,0,0,2,1
128890,0,2,3,0,0,1,1,1
128891,0,2,3,0,0,2,1,1
128892,0,1,5,0,0,3,2,0
128893,0,0,0,0,0,0,1,1
128894,0,4,5,0,0,3,4,1
128896,31,19,82,0,3,44,13,1
128898,1,11,23,0,0,6,5,0
128899,0,1,7,1,0,3,5,1
128900,47,22,74,0,4,52,16,1
128901,2,6,20,1,2,11,4,1
128902,0,3,5,1,2,4,7,1
128903,0,0,0,0,0,0,1,1
128904,0,1,2,0,0,1,2,1
128905,0,3,13,0,4,4,3,1
128908,0,2,3,0,0,1,2,1
128909,0,5,8,0,0,6,4,1
128910,0,3,4,0,0,1,3,1
128912,14,13,38,0,1,15,18,1
128913,0,0,9,0,1,1,6,0
128914,0,11,17,0,0,13,3,1
128917,0,0,4,0,0,2,1,1
128919,0,2,4,0,0,3,1,1
128920,0,3,4,0,0,3,1,1
128921,0,1,2,0,0,0,4,1
128924,0,0,0,0,0,0,3,1
128927,0,0,3,2,0,1,7,1
128929,0,0,2,1,0,1,3,1
128930,0,4,10,0,0,4,6,1
128931,0,1,10,1,3,7,9,1
128932,62,31,97,1,0,69,23,0
128934,0,2,3,0,0,1,1,1
128935,0,7,15,0,0,11,12,1
128937,3,5,13,0,0,4,4,1
128939,14,2,26,3,9,17,17,1
128941,12,22,76,2,18,53,20,1
128942,82,14,114,0,1,33,23,1
128946,137,1,87,0,0,24,6,1
128947,0,4,9,1,0,6,11,1
128948,0,1,5,0,0,2,8,1
128952,0,7,22,1,2,14,9,1
128953,0,3,6,0,0,4,3,0
128958,0,0,0,0,0,0,1,1
128959,0,0,0,0,0,0,2,1
128961,6,5,79,0,3,7,12,1
128962,0,4,7,0,0,1,3,1
128963,0,0,0,0,0,0,1,1
128964,0,5,15,0,0,8,9,1
128965,0,0,2,1,0,0,4,1
128968,0,0,0,0,0,0,1,0
128969,0,1,3,0,0,0,2,1
128971,0,1,5,0,0,2,2,1
128972,0,0,4,0,0,1,4,1
128973,0,0,11,1,1,7,6,1
128974,0,3,15,0,0,0,1,1
128977,0,2,3,0,0,1,3,1
128980,0,5,15,1,1,8,7,1
128981,0,0,16,0,0,1,3,1
128983,5,7,21,3,1,5,5,1
128986,0,5,17,1,0,6,10,1
128987,23,31,71,2,23,24,38,1
128988,0,5,15,5,5,8,20,1
128989,0,0,0,0,0,0,1,1
128990,0,0,3,0,0,1,2,1
128993,0,0,15,0,0,3,2,1
128996,0,0,0,1,2,0,5,1
128997,4,6,25,1,5,18,16,1
128999,0,0,19,0,9,4,4,0
129000,0,2,6,0,0,3,2,1
129003,10,10,16,0,0,2,2,1
129004,0,5,21,1,1,12,14,0
129006,0,0,2,0,0,1,2,1
129008,19,41,72,2,6,22,18,0
129009,0,9,29,0,0,6,7,1
129010,0,0,0,0,0,0,1,1
129015,0,4,6,0,0,4,1,1
129018,0,4,15,1,8,5,6,1
129023,0,2,5,2,3,3,9,1
129024,3,3,23,1,3,0,6,1
129025,0,1,7,1,1,5,10,1
129026,0,0,0,0,0,0,1,1
129028,0,7,13,0,0,7,6,1
129029,0,8,22,0,0,3,5,1
129031,0,0,0,0,0,0,1,1
129032,0,57,103,0,0,32,17,0
129035,9,18,71,0,0,39,14,0
129036,0,3,6,1,1,2,6,1
129037,0,1,4,0,0,2,2,1
129040,0,0,0,0,0,0,1,1
129041,99,6,91,3,0,20,21,1
129042,61,60,158,1,2,40,24,1
129043,0,3,4,0,0,1,3,1
129044,24,40,130,2,1,68,32,0
129045,73,16,60,1,1,9,10,1
129047,0,14,53,2,6,24,10,0
129049,0,0,0,0,0,0,3,1
129050,0,4,8,1,2,2,6,1
129051,0,7,24,0,0,16,16,1
129055,10,8,28,0,0,7,2,1
129058,0,0,5,0,0,3,1,1
129060,0,7,10,0,0,3,2,1
129063,4,2,8,0,0,7,7,1
129067,0,0,2,0,0,0,1,1
129068,31,3,50,11,8,3,6,1
129070,8,13,93,0,2,29,17,1
129071,0,0,0,0,0,0,1,1
129075,0,0,0,0,0,0,3,1
129076,0,0,0,1,0,0,7,1
129080,0,0,0,0,0,0,1,1
129081,0,1,2,0,0,1,2,1
129083,26,16,62,1,1,40,21,0
129085,10,2,6,0,0,1,2,1
129086,0,2,6,1,1,4,5,1
129087,0,0,0,0,2,0,3,1
129088,0,2,3,0,0,2,1,1
129089,0,3,11,0,0,4,1,1
129090,22,4,17,0,16,5,4,1
129092,0,30,46,0,0,13,2,1
129093,0,0,4,0,0,0,1,1
129094,5,5,11,1,17,4,6,0
129095,0,4,5,0,0,4,2,1
129096,0,4,13,1,0,9,15,1
129097,2,6,18,0,1,5,12,1
129099,0,0,0,0,0,0,1,1
129103,0,1,5,0,0,3,3,1
129104,0,1,1,0,1,1,3,1
129106,82,6,37,1,1,10,8,1
129109,0,2,8,1,0,6,5,1
129112,24,7,25,1,3,9,10,1
129113,0,1,3,0,0,2,4,1
129114,0,1,6,0,1,3,7,0
129115,0,8,28,2,1,9,13,0
129116,0,0,0,0,0,0,1,1
129117,0,0,0,0,0,0,1,1
129120,0,0,2,0,0,1,2,1
129122,0,2,8,1,1,2,5,1
129124,9,8,52,1,3,37,14,1
129125,0,0,0,0,0,0,1,1
129126,0,1,2,0,1,1,2,1
129127,0,0,0,0,0,0,1,1
129128,0,4,15,0,0,12,3,1
129131,13,16,55,2,2,37,20,0
129133,0,1,3,0,0,2,4,1
129135,12,16,40,0,6,34,9,0
129137,28,23,57,0,0,29,25,0
129140,13,20,30,0,2,11,4,1
129141,6,13,24,1,2,9,7,1
129145,0,12,20,2,2,7,11,1
129147,5,18,71,0,20,59,35,0
129151,0,0,0,0,0,0,4,1
129154,0,1,5,0,0,3,3,1
129155,10,18,47,1,8,24,11,1
129156,9,5,11,0,0,4,3,1
129160,0,0,0,0,0,0,1,1
129164,0,0,2,0,0,1,2,1
129165,0,0,3,1,1,1,4,1
129170,0,2,5,0,0,3,2,1
129171,11,19,45,1,4,32,12,0
129172,0,0,0,0,0,0,1,0
129173,0,0,5,1,1,2,6,1
129175,2,23,41,0,0,29,4,1
129176,0,0,0,0,0,0,2,1
129177,9,23,84,0,0,57,21,0
129180,43,28,79,3,36,51,22,0
129181,65,0,59,0,2,33,14,0
129182,0,0,0,0,0,0,3,1
129184,12,8,13,0,0,1,2,1
129185,0,1,3,0,0,2,2,1
129186,0,0,0,0,0,0,2,1
129187,0,3,7,2,0,4,10,1
129188,17,33,102,6,30,69,41,0
129190,15,20,60,2,0,46,18,0
129192,0,0,0,0,0,0,1,1
129195,0,5,6,0,0,2,2,1
129196,59,44,113,1,45,74,21,0
129197,25,26,54,0,3,35,3,0
129198,0,1,7,0,2,4,2,1
129200,3,8,12,0,0,5,3,1
129204,0,3,4,0,0,3,1,1
129205,0,18,95,2,3,37,78,1
129206,0,0,0,0,6,0,4,1
129207,7,5,12,0,0,6,3,1
129208,0,8,17,1,0,7,10,1
129211,0,0,0,0,0,0,1,1
129213,0,1,7,0,0,3,3,0
129216,0,2,3,0,2,1,2,0
129217,2,9,29,1,2,22,7,1
129219,8,3,7,0,0,3,2,1
129220,2,13,42,4,2,27,34,1
129221,10,9,21,0,0,13,4,0
129223,10,10,35,2,3,28,9,1
129224,0,4,5,0,0,1,1,1
129225,0,1,4,0,2,3,4,1
129226,2,7,20,1,0,16,8,0
129227,0,1,2,0,2,1,5,1
129230,0,2,6,0,0,3,2,1
129233,36,30,35,0,1,7,9,1
129235,0,0,0,0,2,0,4,1
129238,8,0,92,4,3,8,26,0
129239,0,0,0,0,0,0,1,1
129240,5,8,13,0,0,3,3,1
129241,0,7,15,1,2,11,6,1
129242,0,0,0,0,1,0,6,1
129243,0,2,19,0,2,4,12,1
129245,16,17,38,1,21,10,10,1
129246,0,0,0,0,0,0,2,0
129247,0,0,5,0,6,3,5,1
129250,61,0,49,1,0,32,23,0
129251,0,2,4,0,0,3,1,1
129252,0,0,0,0,0,0,1,1
129253,0,2,8,0,0,4,5,1
129254,0,0,0,0,0,0,1,1
129255,6,17,36,2,4,26,15,1
129258,4,10,34,1,1,21,19,1
129259,0,0,0,0,0,0,1,1
129265,0,1,2,0,0,1,1,1
129266,0,1,1,1,2,1,5,1
129269,0,0,8,0,0,1,3,1
129270,0,1,2,0,0,0,1,1
129271,0,3,6,0,0,3,3,1
129272,0,4,13,0,0,8,9,1
129274,0,0,2,1,0,1,5,1
129275,0,0,0,0,0,0,1,0
129276,10,10,37,0,2,26,9,1
129277,0,2,5,0,0,3,2,1
129279,0,3,35,6,17,13,27,1
129282,0,3,9,0,0,1,2,1
129283,0,0,0,0,0,0,4,1
129285,0,0,4,0,0,3,2,1
129289,0,4,7,0,0,4,3,1
129291,2,4,12,0,0,12,3,1
129292,0,2,9,1,2,4,6,1
129293,1,8,14,2,0,7,6,1
129295,6,0,8,0,3,3,3,1
129296,0,2,5,0,0,3,3,1
129298,0,0,2,0,1,1,4,1
129300,107,75,226,5,3,54,32,0
129301,61,30,69,0,22,25,8,1
129303,5,5,8,1,1,3,6,1
129306,0,0,2,0,0,0,2,1
129307,10,26,52,1,4,17,8,1
129309,11,14,40,0,6,11,6,0
129310,4,10,47,0,0,20,7,1
129311,0,0,0,0,0,0,2,1
129313,10,5,8,0,0,2,1,1
129315,0,2,9,1,1,3,10,1
129317,0,0,0,0,0,0,2,1
129319,8,0,24,0,0,10,7,1
129320,0,4,5,0,0,4,1,1
129321,0,0,0,0,0,0,1,1
129323,0,2,6,1,0,4,7,0
129324,5,7,21,0,2,6,7,0
129325,67,28,114,0,28,30,13,0
129326,0,4,11,1,2,9,8,1
129329,12,0,8,7,3,2,4,1
129331,0,0,0,0,0,0,1,1
129335,8,18,32,0,0,9,6,1
129336,0,0,2,1,0,1,4,1
129338,32,29,71,1,4,55,33,0
129339,8,33,65,1,0,50,15,0
129340,20,7,15,1,16,3,6,1
129342,10,17,41,0,1,14,7,0
129343,0,2,11,0,1,4,9,1
129344,25,0,84,1,7,40,14,0
129345,0,1,6,0,0,2,3,1
129349,0,5,29,1,2,10,14,1
129350,76,25,71,0,0,25,8,1
129353,0,2,3,0,0,2,2,1
129354,0,2,2,0,0,2,2,1
129356,0,3,11,1,0,9,7,1
129358,0,0,0,0,0,0,1,1
129361,35,7,30,2,0,9,11,1
129362,10,14,41,1,0,28,27,1
129365,0,1,2,0,0,1,1,1
129367,0,0,12,0,2,6,3,1
129370,0,4,9,0,0,4,3,1
129371,0,0,1,1,0,0,3,1
129372,6,9,14,1,6,3,6,1
129374,0,1,6,1,0,3,6,1
129375,9,15,20,0,0,3,2,1
129379,0,0,1,5,0,0,7,0
129380,0,0,0,0,0,0,1,1
129381,0,0,0,0,0,0,4,1
129384,3,5,11,0,0,3,1,1
129386,3,0,20,1,0,0,7,1
129387,0,0,2,0,0,0,1,1
129388,4,12,39,0,0,26,7,1
129389,0,1,3,0,0,1,4,1
129391,6,15,71,1,1,21,17,0
129392,0,0,0,0,0,0,1,1
129394,0,6,20,0,0,11,7,0
129399,13,9,30,2,7,7,13,1
129400,0,4,9,0,0,7,1,0
129401,15,16,53,0,0,34,6,0
129402,0,6,15,2,13,9,9,1
129403,0,1,3,0,0,1,6,1
129405,0,0,0,0,0,0,1,1
129406,0,0,0,0,0,0,1,1
129409,25,36,56,0,0,14,21,1
129410,21,17,49,0,4,2,12,1
129413,0,0,0,0,0,0,1,1
129414,0,1,1,0,0,1,3,1
129415,34,27,66,0,38,15,14,1
129416,2,10,16,1,6,5,7,1
129417,5,12,18,0,0,6,4,1
129418,0,3,3,0,4,2,2,1
129421,0,0,0,0,0,0,1,1
129424,0,0,0,0,0,0,1,1
129425,0,1,2,0,1,1,4,1
129429,0,1,31,0,0,8,11,1
129430,0,1,3,0,0,2,1,1
129431,0,4,8,0,0,6,1,1
129433,0,1,2,0,0,1,2,1
129434,0,2,3,0,0,2,1,0
129435,0,2,6,0,0,3,1,1
129436,0,3,4,0,0,3,1,1
129440,0,0,0,0,0,0,1,1
129441,0,0,0,0,0,0,1,1
129446,0,0,0,0,0,0,1,1
129447,0,1,2,0,0,1,1,1
129449,0,1,2,0,0,1,2,1
129450,0,2,7,4,1,4,13,1
129452,0,1,4,0,0,2,1,1
129454,0,0,0,0,0,0,1,1
129456,98,5,58,0,0,14,10,1
129457,0,0,1,0,0,0,2,1
129458,2,10,38,0,0,27,17,1
129460,0,0,2,0,0,1,2,1
129461,50,17,99,1,12,26,14,0
129465,0,0,0,0,0,0,1,1
129466,0,6,10,0,0,2,5,1
129468,0,2,3,0,0,1,1,1
129469,8,10,21,0,0,5,7,1
129472,27,44,76,0,0,1,16,0
129473,2,8,22,0,2,15,8,1
129474,0,0,0,0,0,0,1,1
129477,0,0,0,0,0,0,1,1
129479,2,6,17,0,0,12,5,1
129482,0,2,4,0,0,3,1,1
129483,2,1,6,1,0,4,3,1
129485,12,4,12,0,0,2,1,1
129486,0,0,0,0,0,0,1,0
129488,0,4,6,0,0,1,1,1
129490,0,3,19,0,0,5,4,1
129491,0,6,9,0,0,7,1,1
129494,0,0,5,0,0,1,1,1
129495,2,3,25,0,0,8,6,1
129496,9,19,27,0,3,10,4,1
129497,0,0,0,0,0,0,2,1
129498,0,2,4,2,0,2,6,0
129499,0,0,0,0,0,0,1,0
129502,0,0,0,0,0,0,1,1
129503,13,0,14,0,0,7,3,1
129507,11,12,58,2,3,33,26,1
129508,0,2,9,0,0,3,2,1
129509,0,0,0,0,0,0,2,1
129512,0,0,0,0,0,0,1,1
129514,0,0,0,0,0,0,1,1
129516,2,16,31,0,0,27,6,1
129520,0,1,2,0,0,1,1,1
129522,0,0,0,0,0,0,2,1
129526,0,0,0,0,0,0,2,1
129527,0,0,0,0,0,0,1,1
129529,0,0,5,0,0,2,2,1
129531,0,1,2,1,0,1,5,1
129532,0,1,3,0,1,2,5,1
129533,14,12,24,0,0,3,1,1
129536,0,0,0,0,0,0,1,1
129537,6,9,16,0,0,0,3,1
129538,0,0,0,0,0,0,1,1
129539,30,9,33,0,0,0,3,1
129541,0,3,11,0,0,4,4,1
129544,26,0,23,0,2,6,11,1
129546,0,0,2,0,9,1,1,1
129548,6,5,10,0,4,3,3,1
129549,0,4,6,1,0,4,10,1
129551,0,0,0,0,0,0,2,1
129554,0,0,0,0,0,0,1,1
129555,0,4,6,0,0,4,5,1
129557,10,5,11,0,1,2,2,1
